round,name,count,localCount,workload,estWorkload,npts,nfdpts
130,14,27,9,0,-1,0,0
130,15,48,12,57,-1,3,1
130,16,32,16,15,-1,2,0
130,17,74,22,26,-1,2,0
130,18,53,13,67,-1,2,0
130,19,49,12,12,-1,1,0
130,20,154,81,55,-1,6,0
130,21,43,10,17,-1,1,0
130,22,62,20,0,-1,0,0
130,23,28,7,27,-1,2,0
130,24,48,9,76,-1,5,1
130,25,28,10,49,-1,4,0
130,26,23,5,16,-1,1,0
130,27,27,9,30,-1,2,1
130,28,39,9,34,-1,3,0
130,29,62,14,63,-1,5,0
130,30,128,64,48,-1,7,1
130,31,64,13,104,-1,6,0
131,0,9,2,0,-1,0,0
131,1,40,7,22,-1,2,0
131,2,45,11,32,-1,1,0
131,3,28,7,22,-1,2,2
131,4,112,47,22,-1,2,0
131,5,59,14,11,-1,1,0
131,6,26,4,13,-1,1,0
131,7,60,11,25,-1,2,0
131,8,42,9,18,-1,1,0
131,9,46,6,27,-1,2,0
131,10,31,7,0,-1,0,0
131,11,127,41,228,-1,21,0
131,12,36,8,10,-1,1,0
131,13,13,3,0,-1,0,0
131,14,27,9,0,-1,0,0
131,15,48,12,0,-1,0,0
131,16,32,16,7,-1,2,2
131,17,74,22,0,-1,0,0
131,18,53,13,0,-1,0,0
131,19,49,12,21,-1,1,0
131,20,154,81,57,-1,8,0
131,21,43,10,26,-1,4,0
131,22,62,20,26,-1,3,0
131,23,28,7,30,-1,3,0
131,24,48,9,18,-1,3,1
131,25,28,10,38,-1,4,0
131,26,23,5,248,-1,3,1
131,27,27,9,10,-1,1,0
131,28,39,9,0,-1,0,0
131,29,62,14,62,-1,4,0
131,30,128,64,48,-1,6,1
131,31,64,13,8,-1,1,0
132,0,9,2,21,-1,1,0
132,1,40,7,0,-1,0,0
132,2,45,11,31,-1,2,0
132,3,28,7,9,-1,1,1
132,4,112,47,28,-1,4,1
132,5,59,14,0,-1,0,0
132,6,26,4,0,-1,0,0
132,7,60,11,29,-1,2,0
132,8,42,9,39,-1,3,0
132,9,46,6,33,-1,2,0
132,10,31,7,0,-1,0,0
132,11,127,41,172,-1,18,0
132,12,36,8,67,-1,4,0
132,13,13,3,10,-1,1,0
132,14,27,9,0,-1,0,0
132,15,48,12,13,-1,1,1
132,16,32,16,0,-1,0,0
132,17,74,22,0,-1,0,0
132,18,53,13,0,-1,0,0
132,19,49,12,11,-1,2,0
132,20,154,81,78,-1,8,0
132,21,43,10,9,-1,1,0
132,22,62,20,39,-1,2,0
132,23,28,7,17,-1,3,0
132,24,48,9,40,-1,5,0
132,25,28,10,12,-1,1,0
132,26,23,5,0,-1,0,0
132,27,27,9,16,-1,1,0
132,28,39,9,2,-1,1,1
132,29,62,14,11,-1,1,0
132,30,128,64,34,-1,4,0
132,31,64,13,53,-1,4,0
133,0,9,2,29,-1,1,0
133,1,40,7,5,-1,1,0
133,2,45,11,0,-1,0,0
133,3,28,7,8,-1,1,0
133,4,112,47,32,-1,3,0
133,5,59,14,0,-1,0,0
133,6,26,4,34,-1,3,0
133,7,60,11,65,-1,5,0
133,8,42,9,21,-1,1,0
133,9,46,6,10,-1,1,0
133,10,31,7,0,-1,0,0
133,11,127,41,162,-1,19,0
133,12,36,8,32,-1,2,0
133,13,13,3,0,-1,0,0
133,14,27,9,0,-1,0,0
133,15,48,12,0,-1,0,0
133,16,32,16,35,-1,2,0
133,17,74,22,0,-1,0,0
133,18,53,13,13,-1,1,0
133,19,49,12,18,-1,1,0
133,20,154,81,28,-1,4,0
133,21,43,10,0,-1,0,0
133,22,62,20,0,-1,0,0
133,23,28,7,6,-1,1,0
133,24,48,9,45,-1,4,1
133,25,28,10,22,-1,4,1
133,26,23,5,0,-1,0,0
133,27,27,9,0,-1,0,0
133,28,39,9,0,-1,0,0
133,29,62,14,28,-1,3,0
133,30,128,64,41,-1,6,0
133,31,64,13,67,-1,5,0
134,0,9,2,0,-1,0,0
134,1,40,7,30,-1,2,1
134,2,45,11,18,-1,1,0
134,3,28,7,0,-1,0,0
134,4,112,47,68,-1,6,0
134,5,59,14,0,-1,0,0
134,6,26,4,395,-1,2,1
134,7,60,11,109,-1,8,0
134,8,42,9,9,-1,1,0
134,9,46,6,13,-1,1,0
134,10,31,7,0,-1,0,0
134,11,127,41,138,-1,16,0
134,12,36,8,14,-1,1,0
134,13,13,3,0,-1,0,0
134,14,27,9,0,-1,0,0
134,15,48,12,21,-1,2,0
134,16,32,16,6,-1,2,2
134,17,74,22,0,-1,0,0
134,18,53,13,0,-1,0,0
134,19,49,12,57,-1,3,0
134,20,154,81,40,-1,3,0
134,21,43,10,0,-1,0,0
134,22,62,20,0,-1,0,0
134,23,28,7,8,-1,1,0
134,24,48,9,10,-1,2,0
134,25,28,10,16,-1,1,0
134,26,23,5,2,-1,1,1
134,27,27,9,12,-1,1,0
134,28,39,9,0,-1,0,0
134,29,62,14,11,-1,1,0
134,30,128,64,47,-1,7,0
134,31,64,13,60,-1,4,0
135,0,9,2,0,-1,0,0
135,1,40,7,0,-1,0,0
135,2,45,11,25,-1,1,0
135,3,28,7,0,-1,0,0
135,4,112,47,43,-1,4,0
135,5,59,14,0,-1,0,0
135,6,26,4,0,-1,0,0
135,7,60,11,55,-1,5,0
135,8,42,9,13,-1,1,0
135,9,46,6,0,-1,0,0
135,10,31,7,0,-1,0,0
135,11,127,41,151,-1,17,0
135,12,36,8,49,-1,2,0
135,13,13,3,0,-1,0,0
135,14,27,9,23,-1,1,0
135,15,48,12,23,-1,3,0
135,16,32,16,9,-1,2,0
135,17,74,22,0,-1,0,0
135,18,53,13,0,-1,0,0
135,19,49,12,28,-1,3,0
135,20,154,81,11,-1,2,0
135,21,43,10,0,-1,0,0
135,22,62,20,0,-1,0,0
135,23,28,7,15,-1,1,0
135,24,48,9,44,-1,6,0
135,25,28,10,3,-1,1,0
135,26,23,5,12,-1,1,0
135,27,27,9,0,-1,0,0
135,28,39,9,0,-1,0,0
135,29,62,14,18,-1,1,0
135,30,128,64,35,-1,7,1
135,31,64,13,56,-1,3,0
136,0,9,2,0,-1,0,0
136,1,40,7,0,-1,0,0
136,2,45,11,26,-1,1,0
136,3,28,7,13,-1,1,1
136,4,112,47,79,-1,7,0
136,5,59,14,36,-1,2,0
136,6,26,4,0,-1,0,0
136,7,60,11,52,-1,6,1
136,8,42,9,0,-1,0,0
136,9,46,6,0,-1,0,0
136,10,31,7,0,-1,0,0
136,11,127,41,174,-1,18,0
136,12,36,8,12,-1,1,0
136,13,13,3,19,-1,2,0
136,14,27,9,62,-1,1,0
136,15,48,12,22,-1,2,0
136,16,32,16,1,-1,1,1
136,17,74,22,0,-1,0,0
136,18,53,13,0,-1,0,0
136,19,49,12,64,-1,4,1
136,20,154,81,16,-1,2,0
136,21,43,10,0,-1,0,0
136,22,62,20,0,-1,0,0
136,23,28,7,0,-1,0,0
136,24,48,9,26,-1,3,1
136,25,28,10,24,-1,2,0
136,26,23,5,0,-1,0,0
136,27,27,9,0,-1,0,0
136,28,39,9,0,-1,0,0
136,29,62,14,63,-1,3,0
136,30,128,64,33,-1,3,0
136,31,64,13,11,-1,1,0
137,0,9,2,0,-1,0,0
137,1,40,7,14,-1,1,0
137,2,45,11,0,-1,0,0
137,3,28,7,0,-1,0,0
137,4,112,47,43,-1,4,1
137,5,59,14,25,-1,2,0
137,6,26,4,0,-1,0,0
137,7,60,11,107,-1,5,0
137,8,42,9,0,-1,0,0
137,9,46,6,0,-1,0,0
137,10,31,7,0,-1,0,0
137,11,127,41,135,-1,15,0
137,12,36,8,13,-1,1,0
137,13,13,3,19,-1,1,0
137,14,27,9,0,-1,0,0
137,15,48,12,8,-1,1,0
137,16,32,16,0,-1,0,0
137,17,74,22,114,-1,3,0
137,18,53,13,0,-1,0,0
137,19,49,12,34,-1,3,0
137,20,154,81,12,-1,2,0
137,21,43,10,27,-1,2,0
137,22,62,20,0,-1,0,0
137,23,28,7,21,-1,2,1
137,24,48,9,48,-1,4,1
137,25,28,10,37,-1,5,1
137,26,23,5,0,-1,0,0
137,27,27,9,0,-1,0,0
137,28,39,9,0,-1,0,0
137,29,62,14,5,-1,1,0
137,30,128,64,15,-1,3,1
137,31,64,13,0,-1,0,0
138,0,9,2,0,-1,0,0
138,1,40,7,0,-1,0,0
138,2,45,11,0,-1,0,0
138,3,28,7,7,-1,1,0
138,4,112,47,5,-1,1,0
138,5,59,14,39,-1,2,0
138,6,26,4,12,-1,1,0
138,7,60,11,0,-1,0,0
138,8,42,9,0,-1,0,0
138,9,46,6,42,-1,3,1
138,10,31,7,0,-1,0,0
138,11,127,41,133,-1,15,0
138,12,36,8,43,-1,3,0
138,13,13,3,7,-1,1,0
138,14,27,9,0,-1,0,0
138,15,48,12,8,-1,1,0
138,16,32,16,0,-1,0,0
138,17,74,22,0,-1,0,0
138,18,53,13,2,-1,1,0
138,19,49,12,15,-1,2,0
138,20,154,81,17,-1,2,0
138,21,43,10,0,-1,0,0
138,22,62,20,29,-1,1,0
138,23,28,7,0,-1,0,0
138,24,48,9,35,-1,2,0
138,25,28,10,40,-1,5,1
138,26,23,5,19,-1,2,0
138,27,27,9,0,-1,0,0
138,28,39,9,69,-1,2,0
138,29,62,14,3,-1,1,0
138,30,128,64,27,-1,4,1
138,31,64,13,0,-1,0,0
139,0,9,2,21,-1,1,0
139,1,40,7,0,-1,0,0
139,2,45,11,15,-1,1,0
139,3,28,7,11,-1,1,0
139,4,112,47,18,-1,2,0
139,5,59,14,9,-1,1,0
139,6,26,4,79,-1,2,0
139,7,60,11,2,-1,1,1
139,8,42,9,8,-1,1,0
139,9,46,6,12,-1,1,0
139,10,31,7,10,-1,1,0
139,11,127,41,134,-1,15,0
139,12,36,8,0,-1,0,0
139,13,13,3,46,-1,2,1
139,14,27,9,0,-1,0,0
139,15,48,12,24,-1,1,0
139,16,32,16,0,-1,0,0
139,17,74,22,0,-1,0,0
139,18,53,13,11,-1,1,0
139,19,49,12,0,-1,0,0
139,20,154,81,0,-1,0,0
139,21,43,10,0,-1,0,0
139,22,62,20,33,-1,2,1
139,23,28,7,7,-1,1,0
139,24,48,9,17,-1,2,0
139,25,28,10,49,-1,4,0
139,26,23,5,18,-1,2,0
139,27,27,9,32,-1,1,0
139,28,39,9,0,-1,0,0
139,29,62,14,10,-1,2,0
139,30,128,64,20,-1,2,0
139,31,64,13,0,-1,0,0
140,0,9,2,0,-1,0,0
140,1,40,7,93,-1,3,0
140,2,45,11,0,-1,0,0
140,3,28,7,12,-1,1,0
140,4,112,47,21,-1,2,0
140,5,59,14,0,-1,0,0
140,6,26,4,0,-1,0,0
140,7,60,11,0,-1,0,0
140,8,42,9,9,-1,1,0
140,9,46,6,14,-1,1,0
140,10,31,7,59,-1,2,0
140,11,127,41,158,-1,16,0
140,12,36,8,0,-1,0,0
140,13,13,3,0,-1,0,0
140,14,27,9,0,-1,0,0
140,15,48,12,10,-1,1,0
140,16,32,16,54,-1,3,1
140,17,74,22,0,-1,0,0
140,18,53,13,18,-1,1,0
140,19,49,12,0,-1,0,0
140,20,154,81,4,-1,1,0
140,21,43,10,0,-1,0,0
140,22,62,20,0,-1,0,0
140,23,28,7,41,-1,4,0
140,24,48,9,26,-1,2,0
140,25,28,10,0,-1,0,0
140,26,23,5,0,-1,0,0
140,27,27,9,11,-1,1,0
140,28,39,9,18,-1,2,0
140,29,62,14,34,-1,2,0
140,30,128,64,4,-1,1,0
140,31,64,13,0,-1,0,0
141,0,9,2,0,-1,0,0
141,1,40,7,31,-1,2,0
141,2,45,11,0,-1,0,0
141,3,28,7,0,-1,0,0
141,4,112,47,27,-1,2,2
141,5,59,14,0,-1,0,0
141,6,26,4,0,-1,0,0
141,7,60,11,27,-1,2,0
141,8,42,9,8,-1,1,0
141,9,46,6,0,-1,0,0
141,10,31,7,23,-1,1,0
141,11,127,41,148,-1,16,0
141,12,36,8,0,-1,0,0
141,13,13,3,0,-1,0,0
141,14,27,9,0,-1,0,0
141,15,48,12,0,-1,0,0
141,16,32,16,21,-1,3,3
141,17,74,22,18,-1,1,0
141,18,53,13,18,-1,2,0
141,19,49,12,7,-1,1,0
141,20,154,81,0,-1,0,0
141,21,43,10,23,-1,2,0
141,22,62,20,0,-1,0,0
141,23,28,7,17,-1,2,0
141,24,48,9,26,-1,2,0
141,25,28,10,0,-1,0,0
141,26,23,5,0,-1,0,0
141,27,27,9,2,-1,1,1
141,28,39,9,0,-1,0,0
141,29,62,14,22,-1,2,0
141,30,128,64,16,-1,2,0
141,31,64,13,16,-1,1,0
142,0,9,2,0,-1,0,0
142,1,40,7,42,-1,1,0
142,2,45,11,24,-1,1,0
142,3,28,7,0,-1,0,0
142,4,112,47,15,-1,1,1
142,5,59,14,0,-1,0,0
142,6,26,4,0,-1,0,0
142,7,60,11,10,-1,1,0
142,8,42,9,10,-1,1,0
142,9,46,6,6,-1,1,0
142,10,31,7,0,-1,0,0
142,11,127,41,186,-1,19,0
142,12,36,8,11,-1,1,0
142,13,13,3,0,-1,0,0
142,14,27,9,0,-1,0,0
142,15,48,12,0,-1,0,0
142,16,32,16,0,-1,0,0
142,17,74,22,0,-1,0,0
142,18,53,13,0,-1,0,0
142,19,49,12,7,-1,2,1
142,20,154,81,0,-1,0,0
142,21,43,10,0,-1,0,0
142,22,62,20,0,-1,0,0
142,23,28,7,0,-1,0,0
142,24,48,9,13,-1,1,0
142,25,28,10,0,-1,0,0
142,26,23,5,0,-1,0,0
142,27,27,9,22,-1,2,1
142,28,39,9,0,-1,0,0
142,29,62,14,59,-1,5,0
142,30,128,64,3,-1,1,0
142,31,64,13,0,-1,0,0
143,0,9,2,0,-1,0,0
143,1,40,7,0,-1,0,0
143,2,45,11,0,-1,0,0
143,3,28,7,0,-1,0,0
143,4,112,47,14,-1,1,0
143,5,59,14,0,-1,0,0
143,6,26,4,16,-1,1,0
143,7,60,11,0,-1,0,0
143,8,42,9,4,-1,1,0
143,9,46,6,39,-1,2,0
143,10,31,7,5,-1,1,0
143,11,127,41,167,-1,17,1
143,12,36,8,9,-1,1,1
143,13,13,3,0,-1,0,0
143,14,27,9,0,-1,0,0
143,15,48,12,7,-1,1,0
143,16,32,16,0,-1,0,0
143,17,74,22,0,-1,0,0
143,18,53,13,0,-1,0,0
143,19,49,12,13,-1,1,0
143,20,154,81,21,-1,3,0
143,21,43,10,0,-1,0,0
143,22,62,20,0,-1,0,0
143,23,28,7,0,-1,0,0
143,24,48,9,13,-1,1,0
143,25,28,10,10,-1,1,0
143,26,23,5,0,-1,0,0
143,27,27,9,24,-1,2,0
143,28,39,9,0,-1,0,0
143,29,62,14,0,-1,0,0
143,30,128,64,7,-1,1,0
143,31,64,13,0,-1,0,0
144,0,9,2,0,-1,0,0
144,1,40,7,0,-1,0,0
144,2,45,11,0,-1,0,0
144,3,28,7,0,-1,0,0
144,4,112,47,9,-1,1,0
144,5,59,14,0,-1,0,0
144,6,26,4,33,-1,1,0
144,7,60,11,0,-1,0,0
144,8,42,9,0,-1,0,0
144,9,46,6,9,-1,1,0
144,10,31,7,15,-1,2,0
144,11,127,41,134,-1,15,0
144,12,36,8,0,-1,0,0
144,13,13,3,0,-1,0,0
144,14,27,9,0,-1,0,0
144,15,48,12,0,-1,0,0
144,16,32,16,13,-1,1,0
144,17,74,22,21,-1,1,0
144,18,53,13,0,-1,0,0
144,19,49,12,0,-1,0,0
144,20,154,81,15,-1,1,0
144,21,43,10,0,-1,0,0
144,22,62,20,20,-1,1,0
144,23,28,7,0,-1,0,0
144,24,48,9,0,-1,0,0
144,25,28,10,11,-1,2,0
144,26,23,5,0,-1,0,0
144,27,27,9,0,-1,0,0
144,28,39,9,9,-1,1,0
144,29,62,14,21,-1,1,0
144,30,128,64,13,-1,3,0
144,31,64,13,16,-1,1,0
145,0,9,2,0,-1,0,0
145,1,40,7,14,-1,1,0
145,2,45,11,0,-1,0,0
145,3,28,7,0,-1,0,0
145,4,112,47,18,-1,3,0
145,5,59,14,0,-1,0,0
145,6,26,4,0,-1,0,0
145,7,60,11,12,-1,1,0
145,8,42,9,0,-1,0,0
145,9,46,6,4,-1,1,0
145,10,31,7,0,-1,0,0
145,11,127,41,145,-1,16,0
145,12,36,8,0,-1,0,0
145,13,13,3,0,-1,0,0
145,14,27,9,15,-1,1,1
145,15,48,12,0,-1,0,0
145,16,32,16,1,-1,1,1
145,17,74,22,0,-1,0,0
145,18,53,13,0,-1,0,0
145,19,49,12,7,-1,1,0
145,20,154,81,10,-1,1,0
145,21,43,10,22,-1,1,0
145,22,62,20,13,-1,1,0
145,23,28,7,10,-1,1,0
145,24,48,9,0,-1,0,0
145,25,28,10,0,-1,0,0
145,26,23,5,0,-1,0,0
145,27,27,9,0,-1,0,0
145,28,39,9,0,-1,0,0
145,29,62,14,0,-1,0,0
145,30,128,64,28,-1,2,0
145,31,64,13,12,-1,1,0
146,0,9,2,0,-1,0,0
146,1,40,7,0,-1,0,0
146,2,45,11,0,-1,0,0
146,3,28,7,0,-1,0,0
146,4,112,47,13,-1,1,0
146,5,59,14,3,-1,1,0
146,6,26,4,0,-1,0,0
146,7,60,11,18,-1,3,1
146,8,42,9,10,-1,1,0
146,9,46,6,0,-1,0,0
146,10,31,7,0,-1,0,0
146,11,127,41,159,-1,16,0
146,12,36,8,20,-1,1,0
146,13,13,3,0,-1,0,0
146,14,27,9,0,-1,0,0
146,15,48,12,0,-1,0,0
146,16,32,16,13,-1,1,0
146,17,74,22,0,-1,0,0
146,18,53,13,7,-1,1,0
146,19,49,12,0,-1,0,0
146,20,154,81,9,-1,1,0
146,21,43,10,0,-1,0,0
146,22,62,20,0,-1,0,0
146,23,28,7,0,-1,0,0
146,24,48,9,0,-1,0,0
146,25,28,10,5,-1,1,0
146,26,23,5,0,-1,0,0
146,27,27,9,0,-1,0,0
146,28,39,9,0,-1,0,0
146,29,62,14,0,-1,0,0
146,30,128,64,21,-1,3,0
146,31,64,13,0,-1,0,0
147,0,9,2,0,-1,0,0
147,1,40,7,0,-1,0,0
147,2,45,11,0,-1,0,0
147,3,28,7,0,-1,0,0
147,4,112,47,0,-1,0,0
147,5,59,14,9,-1,1,0
147,6,26,4,45,-1,1,1
147,7,60,11,27,-1,1,0
147,8,42,9,0,-1,0,0
147,9,46,6,0,-1,0,0
147,10,31,7,0,-1,0,0
147,11,127,41,157,-1,17,0
147,12,36,8,0,-1,0,0
147,13,13,3,0,-1,0,0
147,14,27,9,0,-1,0,0
147,15,48,12,0,-1,0,0
147,16,32,16,8,-1,2,1
147,17,74,22,0,-1,0,0
147,18,53,13,0,-1,0,0
147,19,49,12,21,-1,2,0
147,20,154,81,0,-1,0,0
147,21,43,10,0,-1,0,0
147,22,62,20,0,-1,0,0
147,23,28,7,8,-1,1,0
147,24,48,9,6,-1,1,0
147,25,28,10,5,-1,1,0
147,26,23,5,0,-1,0,0
147,27,27,9,0,-1,0,0
147,28,39,9,0,-1,0,0
147,29,62,14,24,-1,1,0
147,30,128,64,2,-1,1,0
147,31,64,13,0,-1,0,0
148,0,9,2,0,-1,0,0
148,1,40,7,0,-1,0,0
148,2,45,11,0,-1,0,0
148,3,28,7,0,-1,0,0
148,4,112,47,8,-1,1,0
148,5,59,14,0,-1,0,0
148,6,26,4,0,-1,0,0
148,7,60,11,0,-1,0,0
148,8,42,9,0,-1,0,0
148,9,46,6,0,-1,0,0
148,10,31,7,15,-1,1,0
148,11,127,41,142,-1,16,0
148,12,36,8,0,-1,0,0
148,13,13,3,0,-1,0,0
148,14,27,9,0,-1,0,0
148,15,48,12,8,-1,1,0
148,16,32,16,4,-1,1,1
148,17,74,22,0,-1,0,0
148,18,53,13,1,-1,1,1
148,19,49,12,0,-1,0,0
148,20,154,81,16,-1,1,0
148,21,43,10,0,-1,0,0
148,22,62,20,0,-1,0,0
148,23,28,7,0,-1,0,0
148,24,48,9,5,-1,1,0
148,25,28,10,26,-1,3,1
148,26,23,5,0,-1,0,0
148,27,27,9,0,-1,0,0
148,28,39,9,0,-1,0,0
148,29,62,14,0,-1,0,0
148,30,128,64,2,-1,1,1
148,31,64,13,0,-1,0,0
149,0,9,2,0,-1,0,0
149,1,40,7,0,-1,0,0
149,2,45,11,0,-1,0,0
149,3,28,7,0,-1,0,0
149,4,112,47,10,-1,1,0
149,5,59,14,0,-1,0,0
149,6,26,4,0,-1,0,0
149,7,60,11,0,-1,0,0
149,8,42,9,0,-1,0,0
149,9,46,6,0,-1,0,0
149,10,31,7,9,-1,1,0
149,11,127,41,142,-1,16,0
149,12,36,8,0,-1,0,0
149,13,13,3,0,-1,0,0
149,14,27,9,0,-1,0,0
149,15,48,12,0,-1,0,0
149,16,32,16,0,-1,0,0
149,17,74,22,0,-1,0,0
149,18,53,13,0,-1,0,0
149,19,49,12,0,-1,0,0
149,20,154,81,6,-1,1,0
149,21,43,10,0,-1,0,0
149,22,62,20,0,-1,0,0
149,23,28,7,0,-1,0,0
149,24,48,9,0,-1,0,0
149,25,28,10,14,-1,2,0
149,26,23,5,0,-1,0,0
149,27,27,9,0,-1,0,0
149,28,39,9,9,-1,1,0
149,29,62,14,0,-1,0,0
149,30,128,64,10,-1,1,0
149,31,64,13,0,-1,0,0
150,0,9,2,0,-1,0,0
150,1,40,7,0,-1,0,0
150,2,45,11,0,-1,0,0
150,3,28,7,0,-1,0,0
150,4,112,47,0,-1,0,0
150,5,59,14,0,-1,0,0
150,6,26,4,0,-1,0,0
150,7,60,11,0,-1,0,0
150,8,42,9,0,-1,0,0
150,9,46,6,0,-1,0,0
150,10,31,7,0,-1,0,0
150,11,127,41,141,-1,16,0
150,12,36,8,0,-1,0,0
150,13,13,3,0,-1,0,0
150,14,27,9,0,-1,0,0
150,15,48,12,0,-1,0,0
150,16,32,16,5,-1,1,0
150,17,74,22,0,-1,0,0
150,18,53,13,0,-1,0,0
150,19,49,12,0,-1,0,0
150,20,154,81,0,-1,0,0
150,21,43,10,9,-1,1,0
150,22,62,20,0,-1,0,0
150,23,28,7,9,-1,1,0
150,24,48,9,0,-1,0,0
150,25,28,10,13,-1,1,0
150,26,23,5,0,-1,0,0
150,27,27,9,0,-1,0,0
150,28,39,9,0,-1,0,0
150,29,62,14,0,-1,0,0
150,30,128,64,7,-1,2,1
150,31,64,13,30,-1,1,0
151,0,9,2,0,-1,0,0
151,1,40,7,3,-1,1,0
151,2,45,11,0,-1,0,0
151,3,28,7,0,-1,0,0
151,4,112,47,0,-1,0,0
151,5,59,14,0,-1,0,0
151,6,26,4,0,-1,0,0
151,7,60,11,0,-1,0,0
151,8,42,9,0,-1,0,0
151,9,46,6,0,-1,0,0
151,10,31,7,0,-1,0,0
151,11,127,41,133,-1,15,0
151,12,36,8,13,-1,1,0
151,13,13,3,0,-1,0,0
151,14,27,9,0,-1,0,0
151,15,48,12,0,-1,0,0
151,16,32,16,1,-1,1,1
151,17,74,22,0,-1,0,0
151,18,53,13,0,-1,0,0
151,19,49,12,0,-1,0,0
151,20,154,81,0,-1,0,0
151,21,43,10,0,-1,0,0
151,22,62,20,9,-1,1,0
151,23,28,7,0,-1,0,0
151,24,48,9,13,-1,1,0
151,25,28,10,0,-1,0,0
151,26,23,5,0,-1,0,0
151,27,27,9,0,-1,0,0
151,28,39,9,0,-1,0,0
151,29,62,14,6,-1,1,0
151,30,128,64,2,-1,1,1
151,31,64,13,0,-1,0,0
152,0,9,2,0,-1,0,0
152,1,40,7,0,-1,0,0
152,2,45,11,0,-1,0,0
152,3,28,7,0,-1,0,0
152,4,112,47,0,-1,0,0
152,5,59,14,0,-1,0,0
152,6,26,4,56,-1,1,0
152,7,60,11,0,-1,0,0
152,8,42,9,0,-1,0,0
152,9,46,6,0,-1,0,0
152,10,31,7,18,-1,1,0
152,11,127,41,133,-1,15,0
152,12,36,8,0,-1,0,0
152,13,13,3,0,-1,0,0
152,14,27,9,0,-1,0,0
152,15,48,12,0,-1,0,0
152,16,32,16,0,-1,0,0
152,17,74,22,0,-1,0,0
152,18,53,13,0,-1,0,0
152,19,49,12,0,-1,0,0
152,20,154,81,0,-1,0,0
152,21,43,10,0,-1,0,0
152,22,62,20,12,-1,1,0
152,23,28,7,0,-1,0,0
152,24,48,9,16,-1,1,0
152,25,28,10,0,-1,0,0
152,26,23,5,0,-1,0,0
152,27,27,9,0,-1,0,0
152,28,39,9,0,-1,0,0
152,29,62,14,22,-1,1,0
152,30,128,64,0,-1,0,0
152,31,64,13,0,-1,0,0
153,0,9,2,0,-1,0,0
153,1,40,7,80,-1,1,1
153,2,45,11,0,-1,0,0
153,3,28,7,0,-1,0,0
153,4,112,47,0,-1,0,0
153,5,59,14,9,-1,1,0
153,6,26,4,0,-1,0,0
153,7,60,11,0,-1,0,0
153,8,42,9,0,-1,0,0
153,9,46,6,0,-1,0,0
153,10,31,7,0,-1,0,0
153,11,127,41,134,-1,15,0
153,12,36,8,0,-1,0,0
153,13,13,3,0,-1,0,0
153,14,27,9,0,-1,0,0
153,15,48,12,0,-1,0,0
153,16,32,16,13,-1,1,0
153,17,74,22,0,-1,0,0
153,18,53,13,0,-1,0,0
153,19,49,12,0,-1,0,0
153,20,154,81,12,-1,1,0
153,21,43,10,0,-1,0,0
153,22,62,20,0,-1,0,0
153,23,28,7,0,-1,0,0
153,24,48,9,0,-1,0,0
153,25,28,10,0,-1,0,0
153,26,23,5,0,-1,0,0
153,27,27,9,0,-1,0,0
153,28,39,9,0,-1,0,0
153,29,62,14,0,-1,0,0
153,30,128,64,7,-1,1,0
153,31,64,13,0,-1,0,0
154,0,9,2,0,-1,0,0
154,1,40,7,0,-1,0,0
154,2,45,11,0,-1,0,0
154,3,28,7,0,-1,0,0
154,4,112,47,0,-1,0,0
154,5,59,14,0,-1,0,0
154,6,26,4,0,-1,0,0
154,7,60,11,0,-1,0,0
154,8,42,9,0,-1,0,0
154,9,46,6,0,-1,0,0
154,10,31,7,9,-1,1,0
154,11,127,41,133,-1,15,0
154,12,36,8,0,-1,0,0
154,13,13,3,0,-1,0,0
154,14,27,9,0,-1,0,0
154,15,48,12,0,-1,0,0
154,16,32,16,11,-1,1,0
154,17,74,22,0,-1,0,0
154,18,53,13,0,-1,0,0
154,19,49,12,0,-1,0,0
154,20,154,81,0,-1,0,0
154,21,43,10,0,-1,0,0
154,22,62,20,0,-1,0,0
154,23,28,7,0,-1,0,0
154,24,48,9,0,-1,0,0
154,25,28,10,0,-1,0,0
154,26,23,5,0,-1,0,0
154,27,27,9,0,-1,0,0
154,28,39,9,0,-1,0,0
154,29,62,14,0,-1,0,0
154,30,128,64,8,-1,2,0
154,31,64,13,0,-1,0,0
155,0,9,2,0,-1,0,0
155,1,40,7,0,-1,0,0
155,2,45,11,0,-1,0,0
155,3,28,7,0,-1,0,0
155,4,112,47,0,-1,0,0
155,5,59,14,0,-1,0,0
155,6,26,4,0,-1,0,0
155,7,60,11,0,-1,0,0
155,8,42,9,0,-1,0,0
155,9,46,6,0,-1,0,0
155,10,31,7,0,-1,0,0
155,11,127,41,133,-1,15,0
155,12,36,8,0,-1,0,0
155,13,13,3,0,-1,0,0
155,14,27,9,0,-1,0,0
155,15,48,12,0,-1,0,0
155,16,32,16,3,-1,1,1
155,17,74,22,0,-1,0,0
155,18,53,13,0,-1,0,0
155,19,49,12,0,-1,0,0
155,20,154,81,0,-1,0,0
155,21,43,10,0,-1,0,0
155,22,62,20,0,-1,0,0
155,23,28,7,0,-1,0,0
155,24,48,9,13,-1,1,0
155,25,28,10,0,-1,0,0
155,26,23,5,0,-1,0,0
155,27,27,9,0,-1,0,0
155,28,39,9,0,-1,0,0
155,29,62,14,0,-1,0,0
155,30,128,64,3,-1,1,0
155,31,64,13,16,-1,1,0
156,0,9,2,0,-1,0,0
156,1,40,7,0,-1,0,0
156,2,45,11,0,-1,0,0
